,ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special
106,148803,K. Huntelaar,28,https://cdn.sofifa.org/players/4/13/148803.png,Netherlands,https://cdn.sofifa.org/flags/34.png,83,83,FC Schalke 04,https://cdn.sofifa.org/teams/2/light/34.png,€0,€0,1881
107,148119,I. Akinfeev,26,https://cdn.sofifa.org/players/4/13/148119.png,Russia,https://cdn.sofifa.org/flags/40.png,83,85,PFC CSKA Moscow,https://cdn.sofifa.org/teams/2/light/315.png,€0,€0,1235
108,146439,Negredo,26,https://cdn.sofifa.org/players/4/13/146439.png,Spain,https://cdn.sofifa.org/flags/45.png,83,83,Sevilla FC,https://cdn.sofifa.org/teams/2/light/481.png,€0,€0,1930
109,142708,D. Milito,33,https://cdn.sofifa.org/players/4/13/142708.png,Argentina,https://cdn.sofifa.org/flags/52.png,83,83,Inter,https://cdn.sofifa.org/teams/2/light/44.png,€0,€0,1962
110,138449,Kaká,30,https://cdn.sofifa.org/players/4/13/138449.png,Brazil,https://cdn.sofifa.org/flags/54.png,83,83,Real Madrid,https://cdn.sofifa.org/teams/2/light/243.png,€0,€0,1892
111,113422,David Villa,30,https://cdn.sofifa.org/players/4/13/113422.png,Spain,https://cdn.sofifa.org/flags/45.png,83,83,FC Barcelona,https://cdn.sofifa.org/teams/2/light/241.png,€0,€0,2038
112,106850,M. Vučinić,28,https://cdn.sofifa.org/players/4/13/106850.png,Montenegro,https://cdn.sofifa.org/flags/15.png,83,83,Juventus,https://cdn.sofifa.org/teams/2/light/45.png,€0,€0,2087
113,48717,Júlio César,32,https://cdn.sofifa.org/players/4/13/48717.png,Brazil,https://cdn.sofifa.org/flags/54.png,83,83,Queens Park Rangers,https://cdn.sofifa.org/teams/2/light/15.png,€0,€0,1270
114,31432,D. Drogba,34,https://cdn.sofifa.org/players/4/13/31432.png,Ivory Coast,https://cdn.sofifa.org/flags/108.png,83,83,Galatasaray SK,https://cdn.sofifa.org/teams/2/light/325.png,€0,€0,1982
115,24630,José Reina,29,https://cdn.sofifa.org/players/4/13/24630.png,Spain,https://cdn.sofifa.org/flags/45.png,83,83,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,€0,€0,1254
116,23461,W. Samuel,34,https://cdn.sofifa.org/players/4/13/23461.png,Argentina,https://cdn.sofifa.org/flags/52.png,83,83,Inter,https://cdn.sofifa.org/teams/2/light/44.png,€0,€0,1741
117,13743,S. Gerrard,32,https://cdn.sofifa.org/players/4/13/13743.png,England,https://cdn.sofifa.org/flags/14.png,83,83,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,€0,€0,2221
118,13732,J. Terry,31,https://cdn.sofifa.org/players/4/13/13732.png,England,https://cdn.sofifa.org/flags/14.png,83,83,Chelsea,https://cdn.sofifa.org/teams/2/light/5.png,€0,€0,1747
119,7631,A. Cassano,29,https://cdn.sofifa.org/players/4/13/7631.png,Italy,https://cdn.sofifa.org/flags/27.png,83,83,Inter,https://cdn.sofifa.org/teams/2/light/44.png,€0,€0,1975
120,7289,R. Ferdinand,33,https://cdn.sofifa.org/players/4/13/7289.png,England,https://cdn.sofifa.org/flags/14.png,83,83,Manchester United,https://cdn.sofifa.org/teams/2/light/11.png,€0,€0,1761
121,209119,F. Amorebielsa,26,https://cdn.sofifa.org/players/4/13/209119.png,Venezuela,https://cdn.sofifa.org/flags/61.png,82,82,,https://cdn.sofifa.org/flags/61.png,€0,€0,1749
122,209119,F. Amorebielsa,26,https://cdn.sofifa.org/players/4/13/209119.png,Venezuela,https://cdn.sofifa.org/flags/61.png,82,82,,https://cdn.sofifa.org/flags/61.png,€0,€0,1749
123,209097,O. Cardosa,28,https://cdn.sofifa.org/players/4/13/209097.png,Paraguay,https://cdn.sofifa.org/flags/58.png,82,82,,https://cdn.sofifa.org/flags/58.png,€0,€0,1971
124,200949,Lucas,19,https://cdn.sofifa.org/players/4/13/200949.png,Brazil,https://cdn.sofifa.org/flags/54.png,82,90,Paris Saint-Germain,https://cdn.sofifa.org/teams/2/light/73.png,€0,€0,2061
125,198710,J. Rodríguez,20,https://cdn.sofifa.org/players/4/13/198710.png,Colombia,https://cdn.sofifa.org/flags/56.png,82,89,FC Porto,https://cdn.sofifa.org/teams/2/light/236.png,€0,€0,2118
126,192620,H. Badstuber,23,https://cdn.sofifa.org/players/4/13/192620.png,Germany,https://cdn.sofifa.org/flags/21.png,82,85,FC Bayern München,https://cdn.sofifa.org/teams/2/light/21.png,€0,€0,1930
127,190813,S. El Shaarawy,19,https://cdn.sofifa.org/players/4/13/190813.png,Italy,https://cdn.sofifa.org/flags/27.png,82,87,Milan,https://cdn.sofifa.org/teams/2/light/47.png,€0,€0,2079
128,189461,J. Wilshere,20,https://cdn.sofifa.org/players/4/13/189461.png,England,https://cdn.sofifa.org/flags/14.png,82,89,Arsenal,https://cdn.sofifa.org/teams/2/light/1.png,€0,€0,2173
129,189332,Jordi Alba,23,https://cdn.sofifa.org/players/4/13/189332.png,Spain,https://cdn.sofifa.org/flags/45.png,82,84,FC Barcelona,https://cdn.sofifa.org/teams/2/light/241.png,€0,€0,2207
