,ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special
36,138956,G. Chiellini,30,https://cdn.sofifa.org/players/4/16/138956.png,Italy,https://cdn.sofifa.org/flags/27.png,86,86,Juventus,https://cdn.sofifa.org/teams/2/light/45.png,€28M,€190K,1819
37,48940,P. Čech,33,https://cdn.sofifa.org/players/4/16/48940.png,Czech Republic,https://cdn.sofifa.org/flags/12.png,86,86,Arsenal,https://cdn.sofifa.org/teams/2/light/1.png,€28M,€160K,1190
38,197445,D. Alaba,23,https://cdn.sofifa.org/players/4/16/197445.png,Austria,https://cdn.sofifa.org/flags/4.png,85,88,FC Bayern München,https://cdn.sofifa.org/teams/2/light/21.png,€35.5M,€160K,2289
39,192883,H. Mkhitaryan,26,https://cdn.sofifa.org/players/4/16/192883.png,Armenia,https://cdn.sofifa.org/flags/3.png,85,86,Borussia Dortmund,https://cdn.sofifa.org/teams/2/light/22.png,€37.5M,€180K,2174
40,181872,A. Vidal,28,https://cdn.sofifa.org/players/4/16/181872.png,Chile,https://cdn.sofifa.org/flags/55.png,85,85,FC Bayern München,https://cdn.sofifa.org/teams/2/light/21.png,€32M,€190K,2272
41,179844,Diego Costa,26,https://cdn.sofifa.org/players/4/16/179844.png,Spain,https://cdn.sofifa.org/flags/45.png,85,86,Chelsea,https://cdn.sofifa.org/teams/2/light/5.png,€39.5M,€200K,1973
42,179813,E. Cavani,28,https://cdn.sofifa.org/players/4/16/179813.png,Uruguay,https://cdn.sofifa.org/flags/60.png,85,85,Paris Saint-Germain,https://cdn.sofifa.org/teams/2/light/73.png,€33.5M,€200K,2087
43,168651,I. Rakitić,27,https://cdn.sofifa.org/players/4/16/168651.png,Croatia,https://cdn.sofifa.org/flags/10.png,85,85,FC Barcelona,https://cdn.sofifa.org/teams/2/light/241.png,€33M,€180K,2130
44,168609,Miranda,30,https://cdn.sofifa.org/players/4/16/168609.png,Brazil,https://cdn.sofifa.org/flags/54.png,85,85,Inter,https://cdn.sofifa.org/teams/2/light/44.png,€24M,€130K,1892
45,167948,H. Lloris,28,https://cdn.sofifa.org/players/4/16/167948.png,France,https://cdn.sofifa.org/flags/18.png,85,85,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,€29M,€160K,1267
46,152729,Piqué,28,https://cdn.sofifa.org/players/4/16/152729.png,Spain,https://cdn.sofifa.org/flags/45.png,85,85,FC Barcelona,https://cdn.sofifa.org/teams/2/light/241.png,€26M,€190K,1964
47,146562,Santi Cazorla,30,https://cdn.sofifa.org/players/4/16/146562.png,Spain,https://cdn.sofifa.org/flags/45.png,85,85,Arsenal,https://cdn.sofifa.org/teams/2/light/1.png,€31M,€160K,2140
48,143001,C. Tévez,31,https://cdn.sofifa.org/players/4/16/143001.png,Argentina,https://cdn.sofifa.org/flags/52.png,85,85,Boca Juniors,https://cdn.sofifa.org/teams/2/light/1877.png,€29M,€110K,2179
49,139720,V. Kompany,29,https://cdn.sofifa.org/players/4/16/139720.png,Belgium,https://cdn.sofifa.org/flags/7.png,85,85,Manchester City,https://cdn.sofifa.org/teams/2/light/10.png,€25M,€170K,1921
50,137186,A. Barzagli,34,https://cdn.sofifa.org/players/4/16/137186.png,Italy,https://cdn.sofifa.org/flags/27.png,85,85,Juventus,https://cdn.sofifa.org/teams/2/light/45.png,€10.5M,€120K,1784
51,121944,B. Schweinsteiger,30,https://cdn.sofifa.org/players/4/16/121944.png,Germany,https://cdn.sofifa.org/flags/21.png,85,85,Manchester United,https://cdn.sofifa.org/teams/2/light/11.png,€29.5M,€170K,2234
52,54050,W. Rooney,29,https://cdn.sofifa.org/players/4/16/54050.png,England,https://cdn.sofifa.org/flags/14.png,85,85,Manchester United,https://cdn.sofifa.org/teams/2/light/11.png,€32.5M,€170K,2198
53,20289,Y. Touré,32,https://cdn.sofifa.org/players/4/16/20289.png,Ivory Coast,https://cdn.sofifa.org/flags/108.png,85,85,Manchester City,https://cdn.sofifa.org/teams/2/light/10.png,€25M,€170K,2217
54,199556,M. Verratti,22,https://cdn.sofifa.org/players/4/16/199556.png,Italy,https://cdn.sofifa.org/flags/27.png,84,89,Paris Saint-Germain,https://cdn.sofifa.org/teams/2/light/73.png,€38M,€140K,2147
55,197781,Isco,23,https://cdn.sofifa.org/players/4/16/197781.png,Spain,https://cdn.sofifa.org/flags/45.png,84,88,Real Madrid,https://cdn.sofifa.org/teams/2/light/243.png,€38M,€170K,2018
56,194765,A. Griezmann,24,https://cdn.sofifa.org/players/4/16/194765.png,France,https://cdn.sofifa.org/flags/18.png,84,88,Atlético Madrid,https://cdn.sofifa.org/teams/2/light/240.png,€39M,€170K,2058
57,192366,N. Otamendi,27,https://cdn.sofifa.org/players/4/16/192366.png,Argentina,https://cdn.sofifa.org/flags/52.png,84,84,Manchester City,https://cdn.sofifa.org/teams/2/light/10.png,€24M,€180K,1915
58,192318,M. Götze,23,https://cdn.sofifa.org/players/4/16/192318.png,Germany,https://cdn.sofifa.org/flags/21.png,84,88,FC Bayern München,https://cdn.sofifa.org/teams/2/light/21.png,€38M,€170K,1971
59,191180,J. Pastore,26,https://cdn.sofifa.org/players/4/16/191180.png,Argentina,https://cdn.sofifa.org/flags/52.png,84,85,Paris Saint-Germain,https://cdn.sofifa.org/teams/2/light/73.png,€32.5M,€180K,2102
60,189362,Hulk,28,https://cdn.sofifa.org/players/4/16/189362.png,Brazil,https://cdn.sofifa.org/flags/54.png,84,84,,https://cdn.sofifa.org/flags/54.png,€0,€0,2140
61,189362,Hulk,28,https://cdn.sofifa.org/players/4/16/189362.png,Brazil,https://cdn.sofifa.org/flags/54.png,84,84,,https://cdn.sofifa.org/flags/54.png,€0,€0,2140
62,189332,Jordi Alba,26,https://cdn.sofifa.org/players/4/16/189332.png,Spain,https://cdn.sofifa.org/flags/45.png,84,85,FC Barcelona,https://cdn.sofifa.org/teams/2/light/241.png,€27M,€180K,2201
63,189242,Coutinho,23,https://cdn.sofifa.org/players/4/16/189242.png,Brazil,https://cdn.sofifa.org/flags/54.png,84,88,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,€38M,€170K,1967
64,188567,P. Aubameyang,26,https://cdn.sofifa.org/players/4/16/188567.png,Gabon,https://cdn.sofifa.org/flags/115.png,84,85,Borussia Dortmund,https://cdn.sofifa.org/teams/2/light/22.png,€34.5M,€190K,2067
65,186942,I. Gündoğan,24,https://cdn.sofifa.org/players/4/16/186942.png,Germany,https://cdn.sofifa.org/flags/21.png,84,87,Borussia Dortmund,https://cdn.sofifa.org/teams/2/light/22.png,€36M,€160K,2159
66,180206,M. Pjanić,25,https://cdn.sofifa.org/players/4/16/180206.png,Bosnia Herzegovina,https://cdn.sofifa.org/flags/8.png,84,86,Roma,https://cdn.sofifa.org/teams/2/light/52.png,€34M,€140K,2140
67,177610,Javi Martinez,26,https://cdn.sofifa.org/players/4/16/177610.png,Spain,https://cdn.sofifa.org/flags/45.png,84,84,FC Bayern München,https://cdn.sofifa.org/teams/2/light/21.png,€24.5M,€180K,1967
68,173210,C. Marchisio,29,https://cdn.sofifa.org/players/4/16/173210.png,Italy,https://cdn.sofifa.org/flags/27.png,84,84,Juventus,https://cdn.sofifa.org/teams/2/light/45.png,€26.5M,€150K,2216
69,171919,Naldo,32,https://cdn.sofifa.org/players/4/16/171919.png,Brazil,https://cdn.sofifa.org/flags/54.png,84,84,VfL Wolfsburg,https://cdn.sofifa.org/teams/2/light/175.png,€17M,€130K,2002
70,170890,B. Matuidi,28,https://cdn.sofifa.org/players/4/16/170890.png,France,https://cdn.sofifa.org/flags/18.png,84,84,Paris Saint-Germain,https://cdn.sofifa.org/teams/2/light/73.png,€23M,€180K,2161
71,165229,L. Koscielny,29,https://cdn.sofifa.org/players/4/16/165229.png,France,https://cdn.sofifa.org/flags/18.png,84,84,Arsenal,https://cdn.sofifa.org/teams/2/light/1.png,€22M,€150K,1868
72,162835,S. Handanovič,30,https://cdn.sofifa.org/players/4/16/162835.png,Slovenia,https://cdn.sofifa.org/flags/44.png,84,84,Inter,https://cdn.sofifa.org/teams/2/light/44.png,€24M,€120K,1258
73,150724,J. Hart,28,https://cdn.sofifa.org/players/4/16/150724.png,England,https://cdn.sofifa.org/flags/14.png,84,84,Manchester City,https://cdn.sofifa.org/teams/2/light/10.png,€25M,€180K,1353
74,146530,Dani Alves,32,https://cdn.sofifa.org/players/4/16/146530.png,Brazil,https://cdn.sofifa.org/flags/54.png,84,84,FC Barcelona,https://cdn.sofifa.org/teams/2/light/241.png,€16M,€170K,2196
75,120533,Pepe,32,https://cdn.sofifa.org/players/4/16/120533.png,Portugal,https://cdn.sofifa.org/flags/38.png,84,84,Real Madrid,https://cdn.sofifa.org/teams/2/light/243.png,€17M,€150K,1860
76,45197,Xabi Alonso,33,https://cdn.sofifa.org/players/4/16/45197.png,Spain,https://cdn.sofifa.org/flags/45.png,84,84,FC Bayern München,https://cdn.sofifa.org/teams/2/light/21.png,€13M,€140K,2082
77,13732,J. Terry,34,https://cdn.sofifa.org/players/4/16/13732.png,England,https://cdn.sofifa.org/flags/14.png,84,84,Chelsea,https://cdn.sofifa.org/teams/2/light/5.png,€9M,€120K,1741
78,1179,G. Buffon,37,https://cdn.sofifa.org/players/4/16/1179.png,Italy,https://cdn.sofifa.org/flags/27.png,84,84,Juventus,https://cdn.sofifa.org/teams/2/light/45.png,€9M,€130K,1278
79,212218,A. Laporte,21,https://cdn.sofifa.org/players/4/16/212218.png,France,https://cdn.sofifa.org/flags/18.png,83,87,Athletic Club de Bilbao,https://cdn.sofifa.org/teams/2/light/448.png,€26M,€100K,1812
80,193747,Koke,23,https://cdn.sofifa.org/players/4/16/193747.png,Spain,https://cdn.sofifa.org/flags/45.png,83,87,Atlético Madrid,https://cdn.sofifa.org/teams/2/light/240.png,€30M,€140K,2090
81,193301,A. Lacazette,24,https://cdn.sofifa.org/players/4/16/193301.png,France,https://cdn.sofifa.org/flags/18.png,83,87,Olympique Lyonnais,https://cdn.sofifa.org/teams/2/light/66.png,€31.5M,€120K,2069
82,192774,K. Manolas,24,https://cdn.sofifa.org/players/4/16/192774.png,Greece,https://cdn.sofifa.org/flags/22.png,83,86,Roma,https://cdn.sofifa.org/teams/2/light/52.png,€25.5M,€110K,1642
83,192563,B. Leno,23,https://cdn.sofifa.org/players/4/16/192563.png,Germany,https://cdn.sofifa.org/flags/21.png,83,88,Bayer 04 Leverkusen,https://cdn.sofifa.org/teams/2/light/32.png,€27M,€110K,1253
84,191202,N. Matić,26,https://cdn.sofifa.org/players/4/16/191202.png,Serbia,https://cdn.sofifa.org/flags/51.png,83,83,Chelsea,https://cdn.sofifa.org/teams/2/light/5.png,€20M,€160K,2141
85,190483,Douglas Costa,24,https://cdn.sofifa.org/players/4/16/190483.png,Brazil,https://cdn.sofifa.org/flags/54.png,83,85,FC Bayern München,https://cdn.sofifa.org/teams/2/light/21.png,€28.5M,€140K,2101
86,190460,C. Eriksen,23,https://cdn.sofifa.org/players/4/16/190460.png,Denmark,https://cdn.sofifa.org/flags/13.png,83,87,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,€31M,€130K,2000
87,189881,C. Smalling,25,https://cdn.sofifa.org/players/4/16/189881.png,England,https://cdn.sofifa.org/flags/14.png,83,85,Manchester United,https://cdn.sofifa.org/teams/2/light/11.png,€23.5M,€130K,1828
88,189509,Thiago,24,https://cdn.sofifa.org/players/4/16/189509.png,Spain,https://cdn.sofifa.org/flags/45.png,83,87,FC Bayern München,https://cdn.sofifa.org/teams/2/light/21.png,€30M,€140K,2139
89,189505,Pedro,27,https://cdn.sofifa.org/players/4/16/189505.png,Spain,https://cdn.sofifa.org/flags/45.png,83,83,Chelsea,https://cdn.sofifa.org/teams/2/light/5.png,€23M,€160K,1982
90,185221,Luiz Gustavo,27,https://cdn.sofifa.org/players/4/16/185221.png,Brazil,https://cdn.sofifa.org/flags/54.png,83,83,VfL Wolfsburg,https://cdn.sofifa.org/teams/2/light/175.png,€19M,€140K,2030
91,184431,S. Giovinco,28,https://cdn.sofifa.org/players/4/16/184431.png,Italy,https://cdn.sofifa.org/flags/27.png,83,83,Toronto FC,https://cdn.sofifa.org/teams/2/light/111651.png,€23M,€110K,1969
92,184344,L. Bonucci,28,https://cdn.sofifa.org/players/4/16/184344.png,Italy,https://cdn.sofifa.org/flags/27.png,83,83,Juventus,https://cdn.sofifa.org/teams/2/light/45.png,€18.5M,€150K,1944
93,184144,N. Gaitán,27,https://cdn.sofifa.org/players/4/16/184144.png,Argentina,https://cdn.sofifa.org/flags/52.png,83,83,SL Benfica,https://cdn.sofifa.org/teams/2/light/234.png,€23M,€130K,2047
94,180403,Willian,26,https://cdn.sofifa.org/players/4/16/180403.png,Brazil,https://cdn.sofifa.org/flags/54.png,83,83,Chelsea,https://cdn.sofifa.org/teams/2/light/5.png,€24M,€150K,2042
95,179944,David Luiz,28,https://cdn.sofifa.org/players/4/16/179944.png,Brazil,https://cdn.sofifa.org/flags/54.png,83,83,Paris Saint-Germain,https://cdn.sofifa.org/teams/2/light/73.png,€18.5M,€170K,2117
96,179784,B. Höwedes,27,https://cdn.sofifa.org/players/4/16/179784.png,Germany,https://cdn.sofifa.org/flags/21.png,83,83,FC Schalke 04,https://cdn.sofifa.org/teams/2/light/34.png,€19M,€140K,1876
97,179783,R. Fährmann,26,https://cdn.sofifa.org/players/4/16/179783.png,Germany,https://cdn.sofifa.org/flags/21.png,83,84,FC Schalke 04,https://cdn.sofifa.org/teams/2/light/34.png,€22.5M,€130K,1185
98,178518,R. Nainggolan,27,https://cdn.sofifa.org/players/4/16/178518.png,Belgium,https://cdn.sofifa.org/flags/7.png,83,83,Roma,https://cdn.sofifa.org/teams/2/light/52.png,€23M,€130K,2262
99,178088,Juan Mata,27,https://cdn.sofifa.org/players/4/16/178088.png,Spain,https://cdn.sofifa.org/flags/45.png,83,83,Manchester United,https://cdn.sofifa.org/teams/2/light/11.png,€23M,€160K,2004
100,177509,M. Benatia,28,https://cdn.sofifa.org/players/4/16/177509.png,Morocco,https://cdn.sofifa.org/flags/129.png,83,83,FC Bayern München,https://cdn.sofifa.org/teams/2/light/21.png,€18.5M,€160K,1748
101,177388,D. Payet,28,https://cdn.sofifa.org/players/4/16/177388.png,France,https://cdn.sofifa.org/flags/18.png,83,83,West Ham United,https://cdn.sofifa.org/teams/2/light/19.png,€22.5M,€110K,2080
102,176769,Jonas,31,https://cdn.sofifa.org/players/4/16/176769.png,Brazil,https://cdn.sofifa.org/flags/54.png,83,83,SL Benfica,https://cdn.sofifa.org/teams/2/light/234.png,€20.5M,€120K,2032
103,176676,Marcelo,27,https://cdn.sofifa.org/players/4/16/176676.png,Brazil,https://cdn.sofifa.org/flags/54.png,83,83,Real Madrid,https://cdn.sofifa.org/teams/2/light/243.png,€18.5M,€160K,2184
104,174543,C. Bravo,32,https://cdn.sofifa.org/players/4/16/174543.png,Chile,https://cdn.sofifa.org/flags/55.png,83,83,FC Barcelona,https://cdn.sofifa.org/teams/2/light/241.png,€17.5M,€140K,1416
105,172879,Sokratis,27,https://cdn.sofifa.org/players/4/16/172879.png,Greece,https://cdn.sofifa.org/flags/22.png,83,83,Borussia Dortmund,https://cdn.sofifa.org/teams/2/light/22.png,€19M,€150K,1902
106,171833,D. Sturridge,25,https://cdn.sofifa.org/players/4/16/171833.png,England,https://cdn.sofifa.org/flags/14.png,83,84,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,€28M,€150K,1929
107,170481,E. Garay,28,https://cdn.sofifa.org/players/4/16/170481.png,Argentina,https://cdn.sofifa.org/flags/52.png,83,83,Zenit St. Petersburg,https://cdn.sofifa.org/teams/2/light/100769.png,€18.5M,€140K,1947
108,167628,S. Ruffier,28,https://cdn.sofifa.org/players/4/16/167628.png,France,https://cdn.sofifa.org/flags/18.png,83,83,AS Saint-Étienne,https://cdn.sofifa.org/teams/2/light/1819.png,€20.5M,€110K,1268
109,163705,S. Mandanda,30,https://cdn.sofifa.org/players/4/16/163705.png,France,https://cdn.sofifa.org/flags/18.png,83,83,Olympique de Marseille,https://cdn.sofifa.org/teams/2/light/219.png,€19M,€120K,1201
110,162347,João Moutinho,28,https://cdn.sofifa.org/players/4/16/162347.png,Portugal,https://cdn.sofifa.org/flags/38.png,83,83,AS Monaco,https://cdn.sofifa.org/teams/2/light/69.png,€23M,€150K,2233
111,143745,A. Turan,28,https://cdn.sofifa.org/players/4/16/143745.png,Turkey,https://cdn.sofifa.org/flags/48.png,83,83,FC Barcelona,https://cdn.sofifa.org/teams/2/light/241.png,€22.5M,€160K,2181
112,142754,J. Mascherano,31,https://cdn.sofifa.org/players/4/16/142754.png,Argentina,https://cdn.sofifa.org/flags/52.png,83,83,FC Barcelona,https://cdn.sofifa.org/teams/2/light/241.png,€15M,€140K,2036
113,53612,P. Mertesacker,30,https://cdn.sofifa.org/players/4/16/53612.png,Germany,https://cdn.sofifa.org/flags/21.png,83,83,Arsenal,https://cdn.sofifa.org/teams/2/light/1.png,€17M,€140K,1603
114,230269,Claudio Coíntra,27,https://cdn.sofifa.org/players/4/16/230269.png,Brazil,https://cdn.sofifa.org/flags/54.png,82,82,Fluminense,https://cdn.sofifa.org/teams/2/light/567.png,€20.5M,€100K,1979
115,207664,C. Bacca,28,https://cdn.sofifa.org/players/4/16/207664.png,Colombia,https://cdn.sofifa.org/flags/56.png,82,82,Milan,https://cdn.sofifa.org/teams/2/light/47.png,€20.5M,€140K,1906
116,204963,Carvajal,23,https://cdn.sofifa.org/players/4/16/204963.png,Spain,https://cdn.sofifa.org/flags/45.png,82,85,Real Madrid,https://cdn.sofifa.org/teams/2/light/243.png,€21M,€120K,2035
117,202857,K. Bellarabi,25,https://cdn.sofifa.org/players/4/16/202857.png,Germany,https://cdn.sofifa.org/flags/21.png,82,84,Bayer 04 Leverkusen,https://cdn.sofifa.org/teams/2/light/32.png,€23.5M,€110K,1961
118,202166,J. Draxler,21,https://cdn.sofifa.org/players/4/16/202166.png,Germany,https://cdn.sofifa.org/flags/21.png,82,85,VfL Wolfsburg,https://cdn.sofifa.org/teams/2/light/175.png,€26M,€100K,2002
119,202126,H. Kane,21,https://cdn.sofifa.org/players/4/16/202126.png,England,https://cdn.sofifa.org/flags/14.png,82,88,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,€28M,€110K,2018
120,201942,Roberto Firmino,23,https://cdn.sofifa.org/players/4/16/201942.png,Brazil,https://cdn.sofifa.org/flags/54.png,82,86,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,€26.5M,€130K,2038
121,201535,R. Varane,22,https://cdn.sofifa.org/players/4/16/201535.png,France,https://cdn.sofifa.org/flags/18.png,82,89,Real Madrid,https://cdn.sofifa.org/teams/2/light/243.png,€24.5M,€120K,1853
122,201535,R. Varane,22,https://cdn.sofifa.org/players/4/16/201535.png,France,https://cdn.sofifa.org/flags/18.png,82,89,Real Madrid,https://cdn.sofifa.org/teams/2/light/243.png,€24.5M,€120K,1853
123,200641,Y. Konoplyanka,25,https://cdn.sofifa.org/players/4/16/200641.png,Ukraine,https://cdn.sofifa.org/flags/49.png,82,84,Sevilla FC,https://cdn.sofifa.org/teams/2/light/481.png,€23.5M,€110K,2002
124,200389,J. Oblak,22,https://cdn.sofifa.org/players/4/16/200389.png,Slovenia,https://cdn.sofifa.org/flags/44.png,82,86,Atlético Madrid,https://cdn.sofifa.org/teams/2/light/240.png,€22.5M,€110K,1276
125,199561,Nolito,28,https://cdn.sofifa.org/players/4/16/199561.png,Spain,https://cdn.sofifa.org/flags/45.png,82,82,RC Celta,https://cdn.sofifa.org/teams/2/light/450.png,€20M,€110K,2024
