,ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special
17,209331,M. Salah,26,https://cdn.sofifa.org/players/4/19/209331.png,Egypt,https://cdn.sofifa.org/flags/111.png,89,90,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,€78.5M,€265K,2175
18,203376,V. van Dijk,26,https://cdn.sofifa.org/players/4/19/203376.png,Netherlands,https://cdn.sofifa.org/flags/34.png,89,91,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,€67M,€225K,2079
19,194765,A. Griezmann,27,https://cdn.sofifa.org/players/4/19/194765.png,France,https://cdn.sofifa.org/flags/18.png,89,89,Atlético Madrid,https://cdn.sofifa.org/teams/2/light/240.png,€71M,€145K,2293
20,192448,M. ter Stegen,26,https://cdn.sofifa.org/players/4/19/192448.png,Germany,https://cdn.sofifa.org/flags/21.png,89,92,FC Barcelona,https://cdn.sofifa.org/teams/2/light/241.png,€58M,€240K,1346
21,189511,Sergio Busquets,29,https://cdn.sofifa.org/players/4/19/189511.png,Spain,https://cdn.sofifa.org/flags/45.png,89,89,FC Barcelona,https://cdn.sofifa.org/teams/2/light/241.png,€51.5M,€315K,2065
22,182521,T. Kroos,28,https://cdn.sofifa.org/players/4/19/182521.png,Germany,https://cdn.sofifa.org/flags/21.png,89,89,Real Madrid,https://cdn.sofifa.org/teams/2/light/243.png,€66M,€340K,2161
23,179813,E. Cavani,31,https://cdn.sofifa.org/players/4/19/179813.png,Uruguay,https://cdn.sofifa.org/flags/60.png,89,89,Paris Saint-Germain,https://cdn.sofifa.org/teams/2/light/73.png,€60M,€200K,2161
24,153079,S. Agüero,30,https://cdn.sofifa.org/players/4/19/153079.png,Argentina,https://cdn.sofifa.org/flags/52.png,89,89,Manchester City,https://cdn.sofifa.org/teams/2/light/10.png,€64.5M,€300K,2105
25,231747,K. Mbappé,19,https://cdn.sofifa.org/players/4/19/231747.png,France,https://cdn.sofifa.org/flags/18.png,88,95,Paris Saint-Germain,https://cdn.sofifa.org/teams/2/light/73.png,€82M,€100K,2123
26,201024,K. Koulibaly,27,https://cdn.sofifa.org/players/4/19/201024.png,Senegal,https://cdn.sofifa.org/flags/136.png,88,90,Napoli,https://cdn.sofifa.org/teams/2/light/48.png,€58M,€135K,1692
27,195864,P. Pogba,25,https://cdn.sofifa.org/players/4/19/195864.png,France,https://cdn.sofifa.org/flags/18.png,88,91,Manchester United,https://cdn.sofifa.org/teams/2/light/11.png,€73M,€255K,2251
28,192119,T. Courtois,26,https://cdn.sofifa.org/players/4/19/192119.png,Belgium,https://cdn.sofifa.org/flags/7.png,88,89,Real Madrid,https://cdn.sofifa.org/teams/2/light/243.png,€47.5M,€235K,1306
29,190460,C. Eriksen,26,https://cdn.sofifa.org/players/4/19/190460.png,Denmark,https://cdn.sofifa.org/flags/13.png,88,89,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,€69.5M,€205K,2123
30,188567,P. Aubameyang,29,https://cdn.sofifa.org/players/4/19/188567.png,Gabon,https://cdn.sofifa.org/flags/115.png,88,88,Arsenal,https://cdn.sofifa.org/teams/2/light/1.png,€59M,€265K,2069
31,188350,M. Reus,29,https://cdn.sofifa.org/players/4/19/188350.png,Germany,https://cdn.sofifa.org/flags/21.png,88,88,Borussia Dortmund,https://cdn.sofifa.org/teams/2/light/22.png,€58M,€130K,2187
32,178603,M. Hummels,29,https://cdn.sofifa.org/players/4/19/178603.png,Germany,https://cdn.sofifa.org/flags/21.png,88,88,FC Bayern München,https://cdn.sofifa.org/teams/2/light/21.png,€46M,€160K,2017
33,167948,H. Lloris,31,https://cdn.sofifa.org/players/4/19/167948.png,France,https://cdn.sofifa.org/flags/18.png,88,88,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,€36M,€150K,1335
34,167495,M. Neuer,32,https://cdn.sofifa.org/players/4/19/167495.png,Germany,https://cdn.sofifa.org/flags/21.png,88,88,FC Bayern München,https://cdn.sofifa.org/teams/2/light/21.png,€34M,€125K,1465
35,164240,Thiago Silva,33,https://cdn.sofifa.org/players/4/19/164240.png,Brazil,https://cdn.sofifa.org/flags/54.png,88,88,Paris Saint-Germain,https://cdn.sofifa.org/teams/2/light/73.png,€24M,€165K,2072
36,162835,S. Handanovič,33,https://cdn.sofifa.org/players/4/19/162835.png,Slovenia,https://cdn.sofifa.org/flags/44.png,88,88,Inter,https://cdn.sofifa.org/teams/2/light/44.png,€30M,€110K,1262
37,152729,Piqué,31,https://cdn.sofifa.org/players/4/19/152729.png,Spain,https://cdn.sofifa.org/flags/45.png,88,88,FC Barcelona,https://cdn.sofifa.org/teams/2/light/241.png,€40M,€285K,1992
38,212831,Alisson,25,https://cdn.sofifa.org/players/4/19/212831.png,Brazil,https://cdn.sofifa.org/flags/54.png,87,91,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,€46M,€135K,1330
39,208722,S. Mané,26,https://cdn.sofifa.org/players/4/19/208722.png,Senegal,https://cdn.sofifa.org/flags/136.png,87,87,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,€54M,€210K,2144
40,205600,S. Umtiti,24,https://cdn.sofifa.org/players/4/19/205600.png,France,https://cdn.sofifa.org/flags/18.png,87,92,FC Barcelona,https://cdn.sofifa.org/teams/2/light/241.png,€57M,€205K,2147
41,202652,R. Sterling,23,https://cdn.sofifa.org/players/4/19/202652.png,England,https://cdn.sofifa.org/flags/14.png,87,89,Manchester City,https://cdn.sofifa.org/teams/2/light/10.png,€62M,€210K,2054
42,201399,M. Icardi,25,https://cdn.sofifa.org/players/4/19/201399.png,Argentina,https://cdn.sofifa.org/flags/52.png,87,89,Inter,https://cdn.sofifa.org/teams/2/light/44.png,€62.5M,€130K,1937
43,200145,Casemiro,26,https://cdn.sofifa.org/players/4/19/200145.png,Brazil,https://cdn.sofifa.org/flags/54.png,87,89,Real Madrid,https://cdn.sofifa.org/teams/2/light/243.png,€50.5M,€240K,2191
44,200104,H. Son,25,https://cdn.sofifa.org/players/4/19/200104.png,Korea Republic,https://cdn.sofifa.org/flags/167.png,87,88,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,€61M,€175K,2122
45,198710,J. Rodríguez,26,https://cdn.sofifa.org/players/4/19/198710.png,Colombia,https://cdn.sofifa.org/flags/56.png,87,88,FC Bayern München,https://cdn.sofifa.org/teams/2/light/21.png,€59M,€260K,2166
46,198219,L. Insigne,27,https://cdn.sofifa.org/players/4/19/198219.png,Italy,https://cdn.sofifa.org/flags/27.png,87,87,Napoli,https://cdn.sofifa.org/teams/2/light/48.png,€53.5M,€135K,2034
47,197781,Isco,26,https://cdn.sofifa.org/players/4/19/197781.png,Spain,https://cdn.sofifa.org/flags/45.png,87,88,Real Madrid,https://cdn.sofifa.org/teams/2/light/243.png,€59M,€260K,2127
48,193041,K. Navas,31,https://cdn.sofifa.org/players/4/19/193041.png,Costa Rica,https://cdn.sofifa.org/flags/72.png,87,87,Real Madrid,https://cdn.sofifa.org/teams/2/light/243.png,€30.5M,€195K,1345
49,192387,C. Immobile,28,https://cdn.sofifa.org/players/4/19/192387.png,Italy,https://cdn.sofifa.org/flags/27.png,87,87,Lazio,https://cdn.sofifa.org/teams/2/light/46.png,€52M,€115K,2009
50,189509,Thiago,27,https://cdn.sofifa.org/players/4/19/189509.png,Spain,https://cdn.sofifa.org/flags/45.png,87,87,FC Bayern München,https://cdn.sofifa.org/teams/2/light/21.png,€51.5M,€140K,2202
51,189332,Jordi Alba,29,https://cdn.sofifa.org/players/4/19/189332.png,Spain,https://cdn.sofifa.org/flags/45.png,87,87,FC Barcelona,https://cdn.sofifa.org/teams/2/light/241.png,€38M,€250K,2240
52,189242,Coutinho,26,https://cdn.sofifa.org/players/4/19/189242.png,Brazil,https://cdn.sofifa.org/flags/54.png,87,88,FC Barcelona,https://cdn.sofifa.org/teams/2/light/241.png,€59M,€285K,2169
53,184087,T. Alderweireld,29,https://cdn.sofifa.org/players/4/19/184087.png,Belgium,https://cdn.sofifa.org/flags/7.png,87,87,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,€39M,€165K,2056
54,175943,D. Mertens,31,https://cdn.sofifa.org/players/4/19/175943.png,Belgium,https://cdn.sofifa.org/flags/7.png,87,87,Napoli,https://cdn.sofifa.org/teams/2/light/48.png,€45M,€135K,2043
55,173731,G. Bale,28,https://cdn.sofifa.org/players/4/19/173731.png,Wales,https://cdn.sofifa.org/flags/50.png,87,87,Real Madrid,https://cdn.sofifa.org/teams/2/light/243.png,€51M,€295K,2268
56,172871,J. Vertonghen,31,https://cdn.sofifa.org/players/4/19/172871.png,Belgium,https://cdn.sofifa.org/flags/7.png,87,87,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,€34M,€155K,2089
57,168651,I. Rakitić,30,https://cdn.sofifa.org/players/4/19/168651.png,Croatia,https://cdn.sofifa.org/flags/10.png,87,87,FC Barcelona,https://cdn.sofifa.org/teams/2/light/241.png,€46.5M,€260K,2202
58,167664,G. Higuaín,30,https://cdn.sofifa.org/players/4/19/167664.png,Argentina,https://cdn.sofifa.org/flags/52.png,87,87,Chelsea,https://cdn.sofifa.org/teams/2/light/5.png,€48.5M,€205K,1952
59,135507,Fernandinho,33,https://cdn.sofifa.org/players/4/19/135507.png,Brazil,https://cdn.sofifa.org/flags/54.png,87,87,Manchester City,https://cdn.sofifa.org/teams/2/light/10.png,€20.5M,€200K,2206
60,232363,M. Škriniar,23,https://cdn.sofifa.org/players/4/19/232363.png,Slovakia,https://cdn.sofifa.org/flags/43.png,86,93,Inter,https://cdn.sofifa.org/teams/2/light/44.png,€53.5M,€89K,1816
61,232363,M. Škriniar,23,https://cdn.sofifa.org/players/4/19/232363.png,Slovakia,https://cdn.sofifa.org/flags/43.png,86,93,Inter,https://cdn.sofifa.org/teams/2/light/44.png,€53.5M,€89K,1816
62,222492,L. Sané,22,https://cdn.sofifa.org/players/4/19/222492.png,Germany,https://cdn.sofifa.org/flags/21.png,86,92,Manchester City,https://cdn.sofifa.org/teams/2/light/10.png,€61M,€195K,2106
63,218667,Bernardo Silva,23,https://cdn.sofifa.org/players/4/19/218667.png,Portugal,https://cdn.sofifa.org/flags/38.png,86,91,Manchester City,https://cdn.sofifa.org/teams/2/light/10.png,€59.5M,€180K,2089
64,212622,J. Kimmich,23,https://cdn.sofifa.org/players/4/19/212622.png,Germany,https://cdn.sofifa.org/flags/21.png,86,88,FC Bayern München,https://cdn.sofifa.org/teams/2/light/21.png,€45M,€100K,2212
65,212218,A. Laporte,24,https://cdn.sofifa.org/players/4/19/212218.png,France,https://cdn.sofifa.org/flags/18.png,86,89,Manchester City,https://cdn.sofifa.org/teams/2/light/10.png,€47.5M,€160K,1954
66,210257,Ederson,24,https://cdn.sofifa.org/players/4/19/210257.png,Brazil,https://cdn.sofifa.org/flags/54.png,86,90,Manchester City,https://cdn.sofifa.org/teams/2/light/10.png,€41.5M,€125K,1485
67,201942,Roberto Firmino,26,https://cdn.sofifa.org/players/4/19/201942.png,Brazil,https://cdn.sofifa.org/flags/54.png,86,87,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,€53M,€195K,2187
68,201535,R. Varane,25,https://cdn.sofifa.org/players/4/19/201535.png,France,https://cdn.sofifa.org/flags/18.png,86,91,Real Madrid,https://cdn.sofifa.org/teams/2/light/243.png,€50M,€210K,1895
69,199556,M. Verratti,25,https://cdn.sofifa.org/players/4/19/199556.png,Italy,https://cdn.sofifa.org/flags/27.png,86,89,Paris Saint-Germain,https://cdn.sofifa.org/teams/2/light/73.png,€55M,€135K,2152
70,192505,R. Lukaku,25,https://cdn.sofifa.org/players/4/19/192505.png,Belgium,https://cdn.sofifa.org/flags/7.png,86,88,Manchester United,https://cdn.sofifa.org/teams/2/light/11.png,€55M,€215K,2002
71,191043,Alex Sandro,27,https://cdn.sofifa.org/players/4/19/191043.png,Brazil,https://cdn.sofifa.org/flags/54.png,86,86,Juventus,https://cdn.sofifa.org/teams/2/light/45.png,€36.5M,€160K,2198
72,189596,T. Müller,28,https://cdn.sofifa.org/players/4/19/189596.png,Germany,https://cdn.sofifa.org/flags/21.png,86,86,FC Bayern München,https://cdn.sofifa.org/teams/2/light/21.png,€45M,€135K,2096
73,186153,W. Szczęsny,28,https://cdn.sofifa.org/players/4/19/186153.png,Poland,https://cdn.sofifa.org/flags/37.png,86,88,Juventus,https://cdn.sofifa.org/teams/2/light/45.png,€37M,€135K,1277
74,184344,L. Bonucci,31,https://cdn.sofifa.org/players/4/19/184344.png,Italy,https://cdn.sofifa.org/flags/27.png,86,86,Juventus,https://cdn.sofifa.org/teams/2/light/45.png,€30M,€160K,1978
75,180206,M. Pjanić,28,https://cdn.sofifa.org/players/4/19/180206.png,Bosnia Herzegovina,https://cdn.sofifa.org/flags/8.png,86,86,Juventus,https://cdn.sofifa.org/teams/2/light/45.png,€44M,€180K,2195
76,176676,Marcelo,30,https://cdn.sofifa.org/players/4/19/176676.png,Brazil,https://cdn.sofifa.org/flags/54.png,86,86,Real Madrid,https://cdn.sofifa.org/teams/2/light/243.png,€32M,€220K,2272
77,171877,M. Hamšík,30,https://cdn.sofifa.org/players/4/19/171877.png,Slovakia,https://cdn.sofifa.org/flags/43.png,86,86,Dalian YiFang FC,https://cdn.sofifa.org/teams/2/light/112378.png,€41M,€31K,2179
78,165153,K. Benzema,30,https://cdn.sofifa.org/players/4/19/165153.png,France,https://cdn.sofifa.org/flags/18.png,86,86,Real Madrid,https://cdn.sofifa.org/teams/2/light/243.png,€43M,€265K,2049
79,1179,G. Buffon,40,https://cdn.sofifa.org/players/4/19/1179.png,Italy,https://cdn.sofifa.org/flags/27.png,86,86,Paris Saint-Germain,https://cdn.sofifa.org/teams/2/light/73.png,€3M,€59K,1316
80,235243,M. de Ligt,18,https://cdn.sofifa.org/players/4/19/235243.png,Netherlands,https://cdn.sofifa.org/flags/34.png,85,93,Ajax,https://cdn.sofifa.org/teams/2/light/245.png,€44M,€14K,1974
81,223848,S. Milinković-Savić,23,https://cdn.sofifa.org/players/4/19/223848.png,Serbia,https://cdn.sofifa.org/flags/51.png,85,90,Lazio,https://cdn.sofifa.org/teams/2/light/46.png,€50.5M,€73K,2206
82,211117,D. Alli,22,https://cdn.sofifa.org/players/4/19/211117.png,England,https://cdn.sofifa.org/flags/14.png,85,90,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,€51.5M,€125K,2198
83,209499,Fabinho,24,https://cdn.sofifa.org/players/4/19/209499.png,Brazil,https://cdn.sofifa.org/flags/54.png,85,89,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,€42.5M,€130K,2175
84,208421,Saúl,23,https://cdn.sofifa.org/players/4/19/208421.png,Spain,https://cdn.sofifa.org/flags/45.png,85,90,Atlético Madrid,https://cdn.sofifa.org/teams/2/light/240.png,€50.5M,€77K,2197
85,207865,Marquinhos,24,https://cdn.sofifa.org/players/4/19/207865.png,Brazil,https://cdn.sofifa.org/flags/54.png,85,90,Paris Saint-Germain,https://cdn.sofifa.org/teams/2/light/73.png,€43.5M,€98K,1934
86,204963,Carvajal,26,https://cdn.sofifa.org/players/4/19/204963.png,Spain,https://cdn.sofifa.org/flags/45.png,85,86,Real Madrid,https://cdn.sofifa.org/teams/2/light/243.png,€36.5M,€205K,2091
87,204485,R. Mahrez,27,https://cdn.sofifa.org/players/4/19/204485.png,Algeria,https://cdn.sofifa.org/flags/97.png,85,85,Manchester City,https://cdn.sofifa.org/teams/2/light/10.png,€40.5M,€205K,2018
88,199482,A. Lopes,27,https://cdn.sofifa.org/players/4/19/199482.png,Portugal,https://cdn.sofifa.org/flags/38.png,85,87,Olympique Lyonnais,https://cdn.sofifa.org/teams/2/light/66.png,€31M,€78K,1360
89,193747,Koke,26,https://cdn.sofifa.org/players/4/19/193747.png,Spain,https://cdn.sofifa.org/flags/45.png,85,85,Atlético Madrid,https://cdn.sofifa.org/teams/2/light/240.png,€41.5M,€88K,2198
90,193301,A. Lacazette,27,https://cdn.sofifa.org/players/4/19/193301.png,France,https://cdn.sofifa.org/flags/18.png,85,86,Arsenal,https://cdn.sofifa.org/teams/2/light/1.png,€45M,€180K,2063
91,192774,K. Manolas,27,https://cdn.sofifa.org/players/4/19/192774.png,Greece,https://cdn.sofifa.org/flags/22.png,85,86,Roma,https://cdn.sofifa.org/teams/2/light/52.png,€36.5M,€96K,1643
92,190483,Douglas Costa,27,https://cdn.sofifa.org/players/4/19/190483.png,Brazil,https://cdn.sofifa.org/flags/54.png,85,85,Juventus,https://cdn.sofifa.org/teams/2/light/45.png,€40.5M,€160K,2105
93,189513,Parejo,29,https://cdn.sofifa.org/players/4/19/189513.png,Spain,https://cdn.sofifa.org/flags/45.png,85,85,Valencia CF,https://cdn.sofifa.org/teams/2/light/461.png,€37M,€66K,2130
94,189117,R. Bürki,27,https://cdn.sofifa.org/players/4/19/189117.png,Switzerland,https://cdn.sofifa.org/flags/47.png,85,86,Borussia Dortmund,https://cdn.sofifa.org/teams/2/light/22.png,€30M,€65K,1262
95,187961,Paulinho,29,https://cdn.sofifa.org/players/4/19/187961.png,Brazil,https://cdn.sofifa.org/flags/54.png,85,85,Guangzhou Evergrande Taobao FC,https://cdn.sofifa.org/teams/2/light/111839.png,€37M,€39K,2256
96,184432,Azpilicueta,28,https://cdn.sofifa.org/players/4/19/184432.png,Spain,https://cdn.sofifa.org/flags/45.png,85,85,Chelsea,https://cdn.sofifa.org/teams/2/light/5.png,€30.5M,€160K,2105
97,184267,Y. Brahimi,28,https://cdn.sofifa.org/players/4/19/184267.png,Algeria,https://cdn.sofifa.org/flags/97.png,85,85,FC Porto,https://cdn.sofifa.org/teams/2/light/236.png,€39M,€28K,2033
98,183898,A. Di María,30,https://cdn.sofifa.org/players/4/19/183898.png,Argentina,https://cdn.sofifa.org/flags/52.png,85,85,Paris Saint-Germain,https://cdn.sofifa.org/teams/2/light/73.png,€36.5M,€140K,2142
99,181872,A. Vidal,31,https://cdn.sofifa.org/players/4/19/181872.png,Chile,https://cdn.sofifa.org/flags/55.png,85,85,FC Barcelona,https://cdn.sofifa.org/teams/2/light/241.png,€33M,€225K,2255
100,181783,M. Mandžukić,32,https://cdn.sofifa.org/players/4/19/181783.png,Croatia,https://cdn.sofifa.org/flags/10.png,85,85,Juventus,https://cdn.sofifa.org/teams/2/light/45.png,€30.5M,€175K,2121
101,181458,I. Perišić,29,https://cdn.sofifa.org/players/4/19/181458.png,Croatia,https://cdn.sofifa.org/flags/10.png,85,85,Inter,https://cdn.sofifa.org/teams/2/light/44.png,€37.5M,€110K,2199
102,180930,E. Džeko,32,https://cdn.sofifa.org/players/4/19/180930.png,Bosnia Herzegovina,https://cdn.sofifa.org/flags/8.png,85,85,Roma,https://cdn.sofifa.org/teams/2/light/52.png,€30.5M,€115K,1939
103,178518,R. Nainggolan,30,https://cdn.sofifa.org/players/4/19/178518.png,Belgium,https://cdn.sofifa.org/flags/7.png,85,85,Inter,https://cdn.sofifa.org/teams/2/light/44.png,€35.5M,€105K,2278
104,177413,A. Witsel,29,https://cdn.sofifa.org/players/4/19/177413.png,Belgium,https://cdn.sofifa.org/flags/7.png,85,85,Borussia Dortmund,https://cdn.sofifa.org/teams/2/light/22.png,€30M,€84K,2221
105,176635,M. Özil,29,https://cdn.sofifa.org/players/4/19/176635.png,Germany,https://cdn.sofifa.org/flags/21.png,85,85,Arsenal,https://cdn.sofifa.org/teams/2/light/1.png,€37.5M,€175K,1899
106,170890,B. Matuidi,31,https://cdn.sofifa.org/players/4/19/170890.png,France,https://cdn.sofifa.org/flags/18.png,85,85,Juventus,https://cdn.sofifa.org/teams/2/light/45.png,€26M,€145K,2198
107,164169,Filipe Luís,32,https://cdn.sofifa.org/players/4/19/164169.png,Brazil,https://cdn.sofifa.org/flags/54.png,85,85,Atlético Madrid,https://cdn.sofifa.org/teams/2/light/240.png,€21.5M,€81K,2141
108,120533,Pepe,35,https://cdn.sofifa.org/players/4/19/120533.png,Portugal,https://cdn.sofifa.org/flags/38.png,85,85,FC Porto,https://cdn.sofifa.org/teams/2/light/236.png,€9M,€18K,1831
109,41236,Z. Ibrahimović,36,https://cdn.sofifa.org/players/4/19/41236.png,Sweden,https://cdn.sofifa.org/flags/46.png,85,85,LA Galaxy,https://cdn.sofifa.org/teams/2/light/697.png,€14M,€15K,2005
110,41,Iniesta,34,https://cdn.sofifa.org/players/4/19/41.png,Spain,https://cdn.sofifa.org/flags/45.png,85,85,Vissel Kobe,https://cdn.sofifa.org/teams/2/light/101146.png,€18.5M,€19K,2052
111,231443,O. Dembélé,21,https://cdn.sofifa.org/players/4/19/231443.png,France,https://cdn.sofifa.org/flags/18.png,84,92,FC Barcelona,https://cdn.sofifa.org/teams/2/light/241.png,€46M,€170K,2023
112,228702,F. de Jong,21,https://cdn.sofifa.org/players/4/19/228702.png,Netherlands,https://cdn.sofifa.org/flags/34.png,84,90,Ajax,https://cdn.sofifa.org/teams/2/light/245.png,€42.5M,€24K,2145
113,220834,Marco Asensio,22,https://cdn.sofifa.org/players/4/19/220834.png,Spain,https://cdn.sofifa.org/flags/45.png,84,89,Real Madrid,https://cdn.sofifa.org/teams/2/light/243.png,€41.5M,€195K,2051
114,220440,C. Lenglet,23,https://cdn.sofifa.org/players/4/19/220440.png,France,https://cdn.sofifa.org/flags/18.png,84,90,FC Barcelona,https://cdn.sofifa.org/teams/2/light/241.png,€36.5M,€160K,1925
115,216594,N. Fekir,24,https://cdn.sofifa.org/players/4/19/216594.png,France,https://cdn.sofifa.org/flags/18.png,84,88,Olympique Lyonnais,https://cdn.sofifa.org/teams/2/light/66.png,€40.5M,€84K,2088
116,216460,J. Giménez,23,https://cdn.sofifa.org/players/4/19/216460.png,Uruguay,https://cdn.sofifa.org/flags/60.png,84,88,Atlético Madrid,https://cdn.sofifa.org/teams/2/light/240.png,€34M,€63K,1756
117,212462,Alex Telles,25,https://cdn.sofifa.org/players/4/19/212462.png,Brazil,https://cdn.sofifa.org/flags/54.png,84,86,FC Porto,https://cdn.sofifa.org/teams/2/light/236.png,€31M,€22K,2267
118,212198,Bruno Fernandes,23,https://cdn.sofifa.org/players/4/19/212198.png,Portugal,https://cdn.sofifa.org/flags/38.png,84,89,Sporting CP,https://cdn.sofifa.org/teams/2/light/237.png,€41.5M,€22K,2264
119,212190,N. Süle,22,https://cdn.sofifa.org/players/4/19/212190.png,Germany,https://cdn.sofifa.org/flags/21.png,84,90,FC Bayern München,https://cdn.sofifa.org/teams/2/light/21.png,€36.5M,€84K,1649
120,212188,T. Werner,22,https://cdn.sofifa.org/players/4/19/212188.png,Germany,https://cdn.sofifa.org/flags/21.png,84,87,RB Leipzig,https://cdn.sofifa.org/teams/2/light/112172.png,€40M,€77K,1984
121,211300,A. Martial,22,https://cdn.sofifa.org/players/4/19/211300.png,France,https://cdn.sofifa.org/flags/18.png,84,90,Manchester United,https://cdn.sofifa.org/teams/2/light/11.png,€42.5M,€165K,2058
122,211300,A. Martial,22,https://cdn.sofifa.org/players/4/19/211300.png,France,https://cdn.sofifa.org/flags/18.png,84,90,Manchester United,https://cdn.sofifa.org/teams/2/light/11.png,€42.5M,€165K,2058
123,209658,L. Goretzka,23,https://cdn.sofifa.org/players/4/19/209658.png,Germany,https://cdn.sofifa.org/flags/21.png,84,88,FC Bayern München,https://cdn.sofifa.org/teams/2/light/21.png,€40M,€94K,2222
124,208670,H. Ziyech,25,https://cdn.sofifa.org/players/4/19/208670.png,Morocco,https://cdn.sofifa.org/flags/129.png,84,86,Ajax,https://cdn.sofifa.org/teams/2/light/245.png,€38M,€31K,2105
125,206585,Kepa,23,https://cdn.sofifa.org/players/4/19/206585.png,Spain,https://cdn.sofifa.org/flags/45.png,84,90,Chelsea,https://cdn.sofifa.org/teams/2/light/5.png,€31M,€92K,1229
