,ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special
36,189511,Sergio Busquets,24,https://cdn.sofifa.org/players/4/14/189511.png,Spain,https://cdn.sofifa.org/flags/45.png,85,89,FC Barcelona,https://cdn.sofifa.org/teams/2/light/241.png,€20.5M,€170K,2036
37,188350,M. Reus,24,https://cdn.sofifa.org/players/4/14/188350.png,Germany,https://cdn.sofifa.org/flags/21.png,85,88,Borussia Dortmund,https://cdn.sofifa.org/teams/2/light/22.png,€28.5M,€160K,2118
38,178603,M. Hummels,24,https://cdn.sofifa.org/players/4/14/178603.png,Germany,https://cdn.sofifa.org/flags/21.png,85,88,Borussia Dortmund,https://cdn.sofifa.org/teams/2/light/22.png,€21M,€160K,2030
39,177509,M. Benatia,26,https://cdn.sofifa.org/players/4/14/177509.png,Morocco,https://cdn.sofifa.org/flags/129.png,85,87,Roma,https://cdn.sofifa.org/teams/2/light/52.png,€14M,€145K,1832
40,165153,K. Benzema,25,https://cdn.sofifa.org/players/4/14/165153.png,France,https://cdn.sofifa.org/flags/18.png,85,87,Real Madrid,https://cdn.sofifa.org/teams/2/light/243.png,€28M,€165K,2003
41,143745,A. Turan,26,https://cdn.sofifa.org/players/4/14/143745.png,Turkey,https://cdn.sofifa.org/flags/48.png,85,88,Atlético Madrid,https://cdn.sofifa.org/teams/2/light/240.png,€20M,€160K,2179
42,140601,N. Vidić,31,https://cdn.sofifa.org/players/4/14/140601.png,Serbia,https://cdn.sofifa.org/flags/51.png,85,85,Manchester United,https://cdn.sofifa.org/teams/2/light/11.png,€8.8M,€150K,1748
43,139869,W. Sneijder,29,https://cdn.sofifa.org/players/4/14/139869.png,Netherlands,https://cdn.sofifa.org/flags/34.png,85,85,Galatasaray SK,https://cdn.sofifa.org/teams/2/light/325.png,€15M,€85K,2108
44,53302,D. De Rossi,29,https://cdn.sofifa.org/players/4/14/53302.png,Italy,https://cdn.sofifa.org/flags/27.png,85,85,Roma,https://cdn.sofifa.org/teams/2/light/52.png,€9.8M,€135K,2221
45,48940,P. Čech,31,https://cdn.sofifa.org/players/4/14/48940.png,Czech Republic,https://cdn.sofifa.org/flags/12.png,85,85,Chelsea,https://cdn.sofifa.org/teams/2/light/5.png,€7.8M,€150K,1361
46,45197,Xabi Alonso,31,https://cdn.sofifa.org/players/4/14/45197.png,Spain,https://cdn.sofifa.org/flags/45.png,85,85,Real Madrid,https://cdn.sofifa.org/teams/2/light/243.png,€7.8M,€150K,2128
47,197781,Isco,21,https://cdn.sofifa.org/players/4/14/197781.png,Spain,https://cdn.sofifa.org/flags/45.png,84,88,Real Madrid,https://cdn.sofifa.org/teams/2/light/243.png,€30M,€160K,1995
48,192119,T. Courtois,21,https://cdn.sofifa.org/players/4/14/192119.png,Belgium,https://cdn.sofifa.org/flags/7.png,84,88,Atlético Madrid,https://cdn.sofifa.org/teams/2/light/240.png,€14.5M,€160K,1393
49,190460,C. Eriksen,21,https://cdn.sofifa.org/players/4/14/190460.png,Denmark,https://cdn.sofifa.org/flags/13.png,84,88,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,€27.5M,€150K,2010
50,189505,Pedro,25,https://cdn.sofifa.org/players/4/14/189505.png,Spain,https://cdn.sofifa.org/flags/45.png,84,88,FC Barcelona,https://cdn.sofifa.org/teams/2/light/241.png,€31M,€170K,1998
51,189362,Hulk,26,https://cdn.sofifa.org/players/4/14/189362.png,Brazil,https://cdn.sofifa.org/flags/54.png,84,86,Zenit St. Petersburg,https://cdn.sofifa.org/teams/2/light/100769.png,€20.5M,€130K,2160
52,188152,Oscar,21,https://cdn.sofifa.org/players/4/14/188152.png,Brazil,https://cdn.sofifa.org/flags/54.png,84,87,Chelsea,https://cdn.sofifa.org/teams/2/light/5.png,€31.5M,€160K,1972
53,183907,J. Boateng,24,https://cdn.sofifa.org/players/4/14/183907.png,Germany,https://cdn.sofifa.org/flags/21.png,84,86,FC Bayern München,https://cdn.sofifa.org/teams/2/light/21.png,€19M,€155K,1922
54,182521,T. Kroos,23,https://cdn.sofifa.org/players/4/14/182521.png,Germany,https://cdn.sofifa.org/flags/21.png,84,88,FC Bayern München,https://cdn.sofifa.org/teams/2/light/21.png,€31M,€170K,2088
55,179846,S. Khedira,26,https://cdn.sofifa.org/players/4/14/179846.png,Germany,https://cdn.sofifa.org/flags/21.png,84,86,Real Madrid,https://cdn.sofifa.org/teams/2/light/243.png,€13M,€155K,2068
56,179844,Diego Costa,24,https://cdn.sofifa.org/players/4/14/179844.png,Spain,https://cdn.sofifa.org/flags/45.png,84,87,Atlético Madrid,https://cdn.sofifa.org/teams/2/light/240.png,€33M,€155K,1983
57,177610,Javi Martinez,24,https://cdn.sofifa.org/players/4/14/177610.png,Spain,https://cdn.sofifa.org/flags/45.png,84,86,FC Bayern München,https://cdn.sofifa.org/teams/2/light/21.png,€19M,€155K,2045
58,173210,C. Marchisio,27,https://cdn.sofifa.org/players/4/14/173210.png,Italy,https://cdn.sofifa.org/flags/27.png,84,88,Juventus,https://cdn.sofifa.org/teams/2/light/45.png,€20M,€170K,2236
59,168435,S. Sirigu,26,https://cdn.sofifa.org/players/4/14/168435.png,Italy,https://cdn.sofifa.org/flags/27.png,84,85,Paris Saint-Germain,https://cdn.sofifa.org/teams/2/light/73.png,€8.6M,€115K,1397
60,167948,H. Lloris,26,https://cdn.sofifa.org/players/4/14/167948.png,France,https://cdn.sofifa.org/flags/18.png,84,86,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,€9.4M,€130K,1428
61,167948,H. Lloris,26,https://cdn.sofifa.org/players/4/14/167948.png,France,https://cdn.sofifa.org/flags/18.png,84,86,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,€9.4M,€130K,1428
62,167664,G. Higuaín,25,https://cdn.sofifa.org/players/4/14/167664.png,Argentina,https://cdn.sofifa.org/flags/52.png,84,86,Napoli,https://cdn.sofifa.org/teams/2/light/48.png,€28M,€155K,1922
63,165239,S. Nasri,26,https://cdn.sofifa.org/players/4/14/165239.png,France,https://cdn.sofifa.org/flags/18.png,84,87,Manchester City,https://cdn.sofifa.org/teams/2/light/10.png,€21M,€160K,2047
64,158625,Dante,29,https://cdn.sofifa.org/players/4/14/158625.png,Brazil,https://cdn.sofifa.org/flags/54.png,84,84,FC Bayern München,https://cdn.sofifa.org/teams/2/light/21.png,€11M,€135K,2013
65,150418,M. Gomez,27,https://cdn.sofifa.org/players/4/14/150418.png,Germany,https://cdn.sofifa.org/flags/21.png,84,84,Fiorentina,https://cdn.sofifa.org/teams/2/light/110374.png,€15.5M,€125K,1873
66,148803,K. Huntelaar,29,https://cdn.sofifa.org/players/4/14/148803.png,Netherlands,https://cdn.sofifa.org/flags/34.png,84,84,FC Schalke 04,https://cdn.sofifa.org/teams/2/light/34.png,€16M,€115K,1908
67,148119,I. Akinfeev,27,https://cdn.sofifa.org/players/4/14/148119.png,Russia,https://cdn.sofifa.org/flags/40.png,84,85,PFC CSKA Moscow,https://cdn.sofifa.org/teams/2/light/315.png,€8.6M,€125K,1372
68,146748,Diego López,31,https://cdn.sofifa.org/players/4/14/146748.png,Spain,https://cdn.sofifa.org/flags/45.png,84,84,Real Madrid,https://cdn.sofifa.org/teams/2/light/243.png,€6.8M,€135K,1385
69,146562,Santi Cazorla,28,https://cdn.sofifa.org/players/4/14/146562.png,Spain,https://cdn.sofifa.org/flags/45.png,84,84,Arsenal,https://cdn.sofifa.org/teams/2/light/1.png,€14.5M,€135K,2014
70,146530,Dani Alves,30,https://cdn.sofifa.org/players/4/14/146530.png,Brazil,https://cdn.sofifa.org/flags/54.png,84,84,FC Barcelona,https://cdn.sofifa.org/teams/2/light/241.png,€10M,€150K,2237
71,142754,J. Mascherano,29,https://cdn.sofifa.org/players/4/14/142754.png,Argentina,https://cdn.sofifa.org/flags/52.png,84,84,FC Barcelona,https://cdn.sofifa.org/teams/2/light/241.png,€11M,€135K,2055
72,138956,G. Chiellini,28,https://cdn.sofifa.org/players/4/14/138956.png,Italy,https://cdn.sofifa.org/flags/27.png,84,84,Juventus,https://cdn.sofifa.org/teams/2/light/45.png,€11.5M,€135K,1899
73,137186,A. Barzagli,32,https://cdn.sofifa.org/players/4/14/137186.png,Italy,https://cdn.sofifa.org/flags/27.png,84,84,Juventus,https://cdn.sofifa.org/teams/2/light/45.png,€7.6M,€135K,1805
74,112253,J. Toulalan,29,https://cdn.sofifa.org/players/4/14/112253.png,France,https://cdn.sofifa.org/flags/18.png,84,84,AS Monaco,https://cdn.sofifa.org/teams/2/light/69.png,€9.8M,€85K,1976
75,31432,D. Drogba,35,https://cdn.sofifa.org/players/4/14/31432.png,Ivory Coast,https://cdn.sofifa.org/flags/108.png,84,84,Galatasaray SK,https://cdn.sofifa.org/teams/2/light/325.png,€5M,€85K,2027
76,7763,A. Pirlo,34,https://cdn.sofifa.org/players/4/14/7763.png,Italy,https://cdn.sofifa.org/flags/27.png,84,84,Juventus,https://cdn.sofifa.org/teams/2/light/45.png,€6.6M,€135K,2018
77,200949,Lucas,20,https://cdn.sofifa.org/players/4/14/200949.png,Brazil,https://cdn.sofifa.org/flags/54.png,83,90,Paris Saint-Germain,https://cdn.sofifa.org/teams/2/light/73.png,€30.5M,€130K,2054
78,198710,J. Rodríguez,21,https://cdn.sofifa.org/players/4/14/198710.png,Colombia,https://cdn.sofifa.org/flags/56.png,83,89,AS Monaco,https://cdn.sofifa.org/teams/2/light/69.png,€26.5M,€105K,2089
79,193080,De Gea,22,https://cdn.sofifa.org/players/4/14/193080.png,Spain,https://cdn.sofifa.org/flags/45.png,83,87,Manchester United,https://cdn.sofifa.org/teams/2/light/11.png,€10.5M,€150K,1398
80,186942,I. Gündoğan,22,https://cdn.sofifa.org/players/4/14/186942.png,Germany,https://cdn.sofifa.org/flags/21.png,83,87,Borussia Dortmund,https://cdn.sofifa.org/teams/2/light/22.png,€17.5M,€150K,2172
81,186627,M. Balotelli,22,https://cdn.sofifa.org/players/4/14/186627.png,Italy,https://cdn.sofifa.org/flags/27.png,83,90,Milan,https://cdn.sofifa.org/teams/2/light/47.png,€32M,€170K,1960
82,181820,S. Jovetić,23,https://cdn.sofifa.org/players/4/14/181820.png,Montenegro,https://cdn.sofifa.org/flags/15.png,83,87,Manchester City,https://cdn.sofifa.org/teams/2/light/10.png,€22M,€150K,2053
83,181783,M. Mandžukić,27,https://cdn.sofifa.org/players/4/14/181783.png,Croatia,https://cdn.sofifa.org/flags/10.png,83,83,FC Bayern München,https://cdn.sofifa.org/teams/2/light/21.png,€11.5M,€120K,1988
84,180930,E. Džeko,27,https://cdn.sofifa.org/players/4/14/180930.png,Bosnia Herzegovina,https://cdn.sofifa.org/flags/8.png,83,83,Manchester City,https://cdn.sofifa.org/teams/2/light/10.png,€12.5M,€120K,1928
85,180432,Hernanes,28,https://cdn.sofifa.org/players/4/14/180432.png,Brazil,https://cdn.sofifa.org/flags/54.png,83,86,Inter,https://cdn.sofifa.org/teams/2/light/44.png,€15M,€140K,2224
86,180403,Willian,24,https://cdn.sofifa.org/players/4/14/180403.png,Brazil,https://cdn.sofifa.org/flags/54.png,83,84,Chelsea,https://cdn.sofifa.org/teams/2/light/5.png,€15.5M,€120K,1923
87,180206,M. Pjanić,23,https://cdn.sofifa.org/players/4/14/180206.png,Bosnia Herzegovina,https://cdn.sofifa.org/flags/8.png,83,87,Roma,https://cdn.sofifa.org/teams/2/light/52.png,€21M,€140K,2166
88,176676,Marcelo,25,https://cdn.sofifa.org/players/4/14/176676.png,Brazil,https://cdn.sofifa.org/flags/54.png,83,85,Real Madrid,https://cdn.sofifa.org/teams/2/light/243.png,€13.5M,€135K,2181
89,173771,L. Piszczek,28,https://cdn.sofifa.org/players/4/14/173771.png,Poland,https://cdn.sofifa.org/flags/37.png,83,83,Borussia Dortmund,https://cdn.sofifa.org/teams/2/light/22.png,€8.4M,€120K,2147
90,173221,A. Candreva,26,https://cdn.sofifa.org/players/4/14/173221.png,Italy,https://cdn.sofifa.org/flags/27.png,83,85,Lazio,https://cdn.sofifa.org/teams/2/light/46.png,€15M,€110K,2177
91,171877,M. Hamšik,25,https://cdn.sofifa.org/players/4/14/171877.png,Slovakia,https://cdn.sofifa.org/flags/43.png,83,86,Napoli,https://cdn.sofifa.org/teams/2/light/48.png,€23.5M,€140K,2119
92,171833,D. Sturridge,23,https://cdn.sofifa.org/players/4/14/171833.png,England,https://cdn.sofifa.org/flags/14.png,83,86,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,€24.5M,€135K,1953
93,170890,B. Matuidi,26,https://cdn.sofifa.org/players/4/14/170890.png,France,https://cdn.sofifa.org/flags/18.png,83,86,Paris Saint-Germain,https://cdn.sofifa.org/teams/2/light/73.png,€11.5M,€115K,2182
94,164994,J. Błaszczykowski,27,https://cdn.sofifa.org/players/4/14/164994.png,Poland,https://cdn.sofifa.org/flags/37.png,83,83,Borussia Dortmund,https://cdn.sofifa.org/teams/2/light/22.png,€9.8M,€120K,2148
95,162347,João Moutinho,26,https://cdn.sofifa.org/players/4/14/162347.png,Portugal,https://cdn.sofifa.org/flags/38.png,83,86,AS Monaco,https://cdn.sofifa.org/teams/2/light/69.png,€14.5M,€90K,2259
96,159065,E. Lavezzi,28,https://cdn.sofifa.org/players/4/14/159065.png,Argentina,https://cdn.sofifa.org/flags/52.png,83,83,Paris Saint-Germain,https://cdn.sofifa.org/teams/2/light/73.png,€12.5M,€100K,2038
97,158133,J. Farfán,28,https://cdn.sofifa.org/players/4/14/158133.png,Peru,https://cdn.sofifa.org/flags/59.png,83,83,FC Schalke 04,https://cdn.sofifa.org/teams/2/light/34.png,€10.5M,€100K,2075
98,157503,A. Song,25,https://cdn.sofifa.org/players/4/14/157503.png,Cameroon,https://cdn.sofifa.org/flags/103.png,83,85,FC Barcelona,https://cdn.sofifa.org/teams/2/light/241.png,€12M,€125K,2060
99,146536,Jesús Navas,27,https://cdn.sofifa.org/players/4/14/146536.png,Spain,https://cdn.sofifa.org/flags/45.png,83,83,Manchester City,https://cdn.sofifa.org/teams/2/light/10.png,€9.8M,€120K,1960
100,146439,Negredo,27,https://cdn.sofifa.org/players/4/14/146439.png,Spain,https://cdn.sofifa.org/flags/45.png,83,83,Manchester City,https://cdn.sofifa.org/teams/2/light/10.png,€11.5M,€120K,1983
101,138449,Kaká,31,https://cdn.sofifa.org/players/4/14/138449.png,Brazil,https://cdn.sofifa.org/flags/54.png,83,83,Milan,https://cdn.sofifa.org/teams/2/light/47.png,€9.4M,€120K,1886
102,136138,Diego,28,https://cdn.sofifa.org/players/4/14/136138.png,Brazil,https://cdn.sofifa.org/flags/54.png,83,83,Atlético Madrid,https://cdn.sofifa.org/teams/2/light/240.png,€11M,€120K,2054
103,136130,Alex,31,https://cdn.sofifa.org/players/4/14/136130.png,Brazil,https://cdn.sofifa.org/flags/54.png,83,83,Paris Saint-Germain,https://cdn.sofifa.org/teams/2/light/73.png,€6.4M,€100K,1892
104,135475,Felipe Melo,30,https://cdn.sofifa.org/players/4/14/135475.png,Brazil,https://cdn.sofifa.org/flags/54.png,83,83,Galatasaray SK,https://cdn.sofifa.org/teams/2/light/325.png,€6.6M,€75K,2265
105,120533,Pepe,30,https://cdn.sofifa.org/players/4/14/120533.png,Portugal,https://cdn.sofifa.org/flags/38.png,83,83,Real Madrid,https://cdn.sofifa.org/teams/2/light/243.png,€7.2M,€120K,1868
106,113422,David Villa,31,https://cdn.sofifa.org/players/4/14/113422.png,Spain,https://cdn.sofifa.org/flags/45.png,83,83,Atlético Madrid,https://cdn.sofifa.org/teams/2/light/240.png,€9.4M,€120K,2029
107,106573,Victor Valdés,31,https://cdn.sofifa.org/players/4/14/106573.png,Spain,https://cdn.sofifa.org/flags/45.png,83,83,FC Barcelona,https://cdn.sofifa.org/teams/2/light/241.png,€4.8M,€120K,1436
108,49370,T. Motta,30,https://cdn.sofifa.org/players/4/14/49370.png,Italy,https://cdn.sofifa.org/flags/27.png,83,83,Paris Saint-Germain,https://cdn.sofifa.org/teams/2/light/73.png,€6.6M,€100K,2094
109,34079,A. Cole,32,https://cdn.sofifa.org/players/4/14/34079.png,England,https://cdn.sofifa.org/flags/14.png,83,83,Chelsea,https://cdn.sofifa.org/teams/2/light/5.png,€5.2M,€130K,2079
110,20800,Danny,29,https://cdn.sofifa.org/players/4/14/20800.png,Portugal,https://cdn.sofifa.org/flags/38.png,83,83,Zenit St. Petersburg,https://cdn.sofifa.org/teams/2/light/100769.png,€11.5M,€95K,1981
111,13743,S. Gerrard,33,https://cdn.sofifa.org/players/4/14/13743.png,England,https://cdn.sofifa.org/flags/14.png,83,83,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,€5.8M,€120K,2219
112,13732,J. Terry,32,https://cdn.sofifa.org/players/4/14/13732.png,England,https://cdn.sofifa.org/flags/14.png,83,83,Chelsea,https://cdn.sofifa.org/teams/2/light/5.png,€5.4M,€120K,1733
113,2196,R. Weidenfeller,32,https://cdn.sofifa.org/players/4/14/2196.png,Germany,https://cdn.sofifa.org/flags/21.png,83,83,Borussia Dortmund,https://cdn.sofifa.org/teams/2/light/22.png,€5.2M,€110K,1361
114,197445,D. Alaba,21,https://cdn.sofifa.org/players/4/14/197445.png,Austria,https://cdn.sofifa.org/flags/4.png,82,88,FC Bayern München,https://cdn.sofifa.org/teams/2/light/21.png,€19M,€155K,2221
115,194765,A. Griezmann,22,https://cdn.sofifa.org/players/4/14/194765.png,France,https://cdn.sofifa.org/flags/18.png,82,88,Real Sociedad,https://cdn.sofifa.org/teams/2/light/457.png,€28M,€95K,2015
116,193747,Koke,21,https://cdn.sofifa.org/players/4/14/193747.png,Spain,https://cdn.sofifa.org/flags/45.png,82,85,Atlético Madrid,https://cdn.sofifa.org/teams/2/light/240.png,€19.5M,€125K,2067
117,193082,J. Cuadrado,25,https://cdn.sofifa.org/players/4/14/193082.png,Colombia,https://cdn.sofifa.org/flags/56.png,82,83,Fiorentina,https://cdn.sofifa.org/teams/2/light/110374.png,€16M,€100K,2137
118,192883,H. Mkhitaryan,24,https://cdn.sofifa.org/players/4/14/192883.png,Armenia,https://cdn.sofifa.org/flags/3.png,82,85,Borussia Dortmund,https://cdn.sofifa.org/teams/2/light/22.png,€23.5M,€135K,2126
119,192563,B. Leno,21,https://cdn.sofifa.org/players/4/14/192563.png,Germany,https://cdn.sofifa.org/flags/21.png,82,85,Bayer 04 Leverkusen,https://cdn.sofifa.org/teams/2/light/32.png,€10.5M,€115K,1408
120,192448,M. ter Stegen,21,https://cdn.sofifa.org/players/4/14/192448.png,Germany,https://cdn.sofifa.org/flags/21.png,82,88,Borussia Mönchengladbach,https://cdn.sofifa.org/teams/2/light/23.png,€13M,€105K,1409
121,189461,J. Wilshere,21,https://cdn.sofifa.org/players/4/14/189461.png,England,https://cdn.sofifa.org/flags/14.png,82,86,Arsenal,https://cdn.sofifa.org/teams/2/light/1.png,€17.5M,€150K,2158
122,189461,J. Wilshere,21,https://cdn.sofifa.org/players/4/14/189461.png,England,https://cdn.sofifa.org/flags/14.png,82,86,Arsenal,https://cdn.sofifa.org/teams/2/light/1.png,€17.5M,€150K,2158
123,189332,Jordi Alba,24,https://cdn.sofifa.org/players/4/14/189332.png,Spain,https://cdn.sofifa.org/flags/45.png,82,85,FC Barcelona,https://cdn.sofifa.org/teams/2/light/241.png,€16M,€140K,2198
124,188428,S. Doumbia,25,https://cdn.sofifa.org/players/4/14/188428.png,Ivory Coast,https://cdn.sofifa.org/flags/108.png,82,84,PFC CSKA Moscow,https://cdn.sofifa.org/teams/2/light/315.png,€22M,€110K,2048
